"Prihodi in prenoèitve turistov po: OBÈINE, LETO, DRŽAVE, SKUPINE"
" ";" ";"DOMAÈI";4072
" ";" ";"TUJI";10995
"Mežica"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Mislinja"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";30615
" ";" ";"DOMAÈI";24661
" ";" ";"TUJI";5954
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";36759
" ";" ";"DOMAÈI";30580
" ";" ";"TUJI";6179
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";37307
" ";" ";"DOMAÈI";31626
" ";" ";"TUJI";5681
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";27851
" ";" ";"DOMAÈI";23227
" ";" ";"TUJI";4624
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";29006
" ";" ";"DOMAÈI";23762
" ";" ";"TUJI";5244
"Mozirje"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";14328
" ";" ";"DOMAÈI";9198
" ";" ";"TUJI";5130
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";19492
" ";" ";"DOMAÈI";11267
" ";" ";"TUJI";8225
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";17527
" ";" ";"DOMAÈI";10502
" ";" ";"TUJI";7025
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";13552
" ";" ";"DOMAÈI";8922
" ";" ";"TUJI";4630
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";14039
" ";" ";"DOMAÈI";8985
" ";" ";"TUJI";5054
"Nazarje"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Preddvor"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";9052
" ";" ";"DOMAÈI";2660
" ";" ";"TUJI";6392
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";9430
" ";" ";"DOMAÈI";2345
" ";" ";"TUJI";7085
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";11347
" ";" ";"DOMAÈI";2129
" ";" ";"TUJI";9218
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";11564
" ";" ";"DOMAÈI";1485
" ";" ";"TUJI";10079
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";9126
" ";" ";"DOMAÈI";1669
" ";" ";"TUJI";7457
"Prevalje"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";3401
" ";" ";"DOMAÈI";2008
" ";" ";"TUJI";1393
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";3798
" ";" ";"DOMAÈI";2010
" ";" ";"TUJI";1788
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";3484
" ";" ";"DOMAÈI";1711
" ";" ";"TUJI";1773
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";4187
" ";" ";"DOMAÈI";1893
" ";" ";"TUJI";2294
"Radovljica"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";111018
" ";" ";"DOMAÈI";10474
" ";" ";"TUJI";100544
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";134162
" ";" ";"DOMAÈI";11038
" ";" ";"TUJI";123124
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";134036
" ";" ";"DOMAÈI";10399
" ";" ";"TUJI";123637
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";117029
" ";" ";"DOMAÈI";9100
" ";" ";"TUJI";107929
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";139871
" ";" ";"DOMAÈI";10812
" ";" ";"TUJI";129059
"Ravne na Koroškem"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";5441
" ";" ";"DOMAÈI";2350
" ";" ";"TUJI";3091
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";4377
" ";" ";"DOMAÈI";1428
" ";" ";"TUJI";2949
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";2966
" ";" ";"DOMAÈI";1158
" ";" ";"TUJI";1808
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";3675
" ";" ";"DOMAÈI";1710
" ";" ";"TUJI";1965
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Ribnica na Pohorju"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";6590
" ";" ";"DOMAÈI";5678
" ";" ";"TUJI";912
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";13589
" ";" ";"DOMAÈI";10812
" ";" ";"TUJI";2777
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";15943
" ";" ";"DOMAÈI";10916
" ";" ";"TUJI";5027
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";16321
" ";" ";"DOMAÈI";10090
" ";" ";"TUJI";6231
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";18995
" ";" ";"DOMAÈI";12846
" ";" ";"TUJI";6149
"Ruše"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";15208
" ";" ";"DOMAÈI";6794
" ";" ";"TUJI";8414
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";14347
" ";" ";"DOMAÈI";5979
" ";" ";"TUJI";8368
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";12319
" ";" ";"DOMAÈI";5462
" ";" ";"TUJI";6857
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";13623
" ";" ";"DOMAÈI";5950
" ";" ";"TUJI";7673
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";11534
" ";" ";"DOMAÈI";4827
" ";" ";"TUJI";6707
"Slovenska Bistrica"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";20238
" ";" ";"DOMAÈI";13695
" ";" ";"TUJI";6543
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";29647
" ";" ";"DOMAÈI";21256
" ";" ";"TUJI";8391
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";30746
" ";" ";"DOMAÈI";24026
" ";" ";"TUJI";6720
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";31115
" ";" ";"DOMAÈI";23648
" ";" ";"TUJI";7467
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";32812
" ";" ";"DOMAÈI";25046
" ";" ";"TUJI";7766
"Solèava"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";15897
" ";" ";"DOMAÈI";9912
" ";" ";"TUJI";5985
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";16752
" ";" ";"DOMAÈI";9836
" ";" ";"TUJI";6916
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";16132
" ";" ";"DOMAÈI";9571
" ";" ";"TUJI";6561
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";16384
" ";" ";"DOMAÈI";9557
" ";" ";"TUJI";6827
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";16128
" ";" ";"DOMAÈI";8549
" ";" ";"TUJI";7579
"Tolmin"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";43652
" ";" ";"DOMAÈI";17134
" ";" ";"TUJI";26518
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";48719
" ";" ";"DOMAÈI";18916
" ";" ";"TUJI";29803
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";59694
" ";" ";"DOMAÈI";20683
" ";" ";"TUJI";39011
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";65601
" ";" ";"DOMAÈI";20777
" ";" ";"TUJI";44824
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";75653
" ";" ";"DOMAÈI";20328
" ";" ";"TUJI";55325
"Tržiè"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";1660
" ";" ";"DOMAÈI";676
" ";" ";"TUJI";984
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";2240
" ";" ";"DOMAÈI";1056
" ";" ";"TUJI";1184
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";1585
" ";" ";"DOMAÈI";857
" ";" ";"TUJI";728
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";1937
" ";" ";"DOMAÈI";723
" ";" ";"TUJI";1214
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";5147
" ";" ";"DOMAÈI";2403
" ";" ";"TUJI";2744
"Vitanje"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";479
" ";" ";"DOMAÈI";422
" ";" ";"TUJI";57
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";522
" ";" ";"DOMAÈI";369
" ";" ";"TUJI";153
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";408
" ";" ";"DOMAÈI";318
" ";" ";"TUJI";90
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Vuzenica"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Železniki"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";1201
" ";" ";"DOMAÈI";1107
" ";" ";"TUJI";94
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";1067
" ";" ";"DOMAÈI";859
" ";" ";"TUJI";208
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";875
" ";" ";"DOMAÈI";523
" ";" ";"TUJI";352
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";1901
" ";" ";"DOMAÈI";1226
" ";" ";"TUJI";675
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";2512
" ";" ";"DOMAÈI";1366
" ";" ";"TUJI";1146
"Žirovnica"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";1732
" ";" ";"DOMAÈI";1078
" ";" ";"TUJI";654
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";2126
" ";" ";"DOMAÈI";1378
" ";" ";"TUJI";748
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";2949
" ";" ";"DOMAÈI";2170
" ";" ";"TUJI";779
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";5426
" ";" ";"DOMAÈI";2735
" ";" ";"TUJI";2691
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";5656
" ";" ";"DOMAÈI";2236
" ";" ";"TUJI";3420
"OBMORSKE OBÈINE"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";2105392
" ";" ";"DOMAÈI";974671
" ";" ";"TUJI";1130721
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";2051095
" ";" ";"DOMAÈI";905492
" ";" ";"TUJI";1145603
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";2032265
" ";" ";"DOMAÈI";882494
" ";" ";"TUJI";1149771
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";2068761
" ";" ";"DOMAÈI";877911
" ";" ";"TUJI";1190850
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";2163103
" ";" ";"DOMAÈI";930772
" ";" ";"TUJI";1232331
"Ankaran/Ancarano"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";265328
" ";" ";"DOMAÈI";172473
" ";" ";"TUJI";92855
"Izola/Isola"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";360310
" ";" ";"DOMAÈI";230424
" ";" ";"TUJI";129886
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";327099
" ";" ";"DOMAÈI";197491
" ";" ";"TUJI";129608
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";328854
" ";" ";"DOMAÈI";205119
" ";" ";"TUJI";123735
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";328699
" ";" ";"DOMAÈI";195148
" ";" ";"TUJI";133551
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";347897
" ";" ";"DOMAÈI";212599
" ";" ";"TUJI";135298
"Koper/Capodistria"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";329945
" ";" ";"DOMAÈI";221961
" ";" ";"TUJI";107984
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";351190
" ";" ";"DOMAÈI";224770
" ";" ";"TUJI";126420
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";333694
" ";" ";"DOMAÈI";197193
" ";" ";"TUJI";136501
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";372349
" ";" ";"DOMAÈI";198629
" ";" ";"TUJI";173720
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";141088
" ";" ";"DOMAÈI";55079
" ";" ";"TUJI";86009
"Piran/Pirano"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";1415137
" ";" ";"DOMAÈI";522286
" ";" ";"TUJI";892851
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";1372806
" ";" ";"DOMAÈI";483231
" ";" ";"TUJI";889575
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";1369717
" ";" ";"DOMAÈI";480182
" ";" ";"TUJI";889535
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";1367713
" ";" ";"DOMAÈI";484134
" ";" ";"TUJI";883579
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";1408790
" ";" ";"DOMAÈI";490621
" ";" ";"TUJI";918169
"LJUBLJANA"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";794646
" ";" ";"DOMAÈI";33869
" ";" ";"TUJI";760777
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";856695
" ";" ";"DOMAÈI";33769
" ";" ";"TUJI";822926
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";948771
" ";" ";"DOMAÈI";40735
" ";" ";"TUJI";908036
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";1021929
" ";" ";"DOMAÈI";44839
" ";" ";"TUJI";977090
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";1186191
" ";" ";"DOMAÈI";50012
" ";" ";"TUJI";1136179
"Ljubljana"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";794646
" ";" ";"DOMAÈI";33869
" ";" ";"TUJI";760777
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";856695
" ";" ";"DOMAÈI";33769
" ";" ";"TUJI";822926
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";948771
" ";" ";"DOMAÈI";40735
" ";" ";"TUJI";908036
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";1021929
" ";" ";"DOMAÈI";44839
" ";" ";"TUJI";977090
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";1186191
" ";" ";"DOMAÈI";50012
" ";" ";"TUJI";1136179
"MESTNE OBÈINE"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";580546
" ";" ";"DOMAÈI";121447
" ";" ";"TUJI";459099
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";623747
" ";" ";"DOMAÈI";114088
" ";" ";"TUJI";509659
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";604191
" ";" ";"DOMAÈI";107821
" ";" ";"TUJI";496370
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";620599
" ";" ";"DOMAÈI";104229
" ";" ";"TUJI";516370
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";701710
" ";" ";"DOMAÈI";120436
" ";" ";"TUJI";581274
"Celje"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";45333
" ";" ";"DOMAÈI";11050
" ";" ";"TUJI";34283
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";45706
" ";" ";"DOMAÈI";11451
" ";" ";"TUJI";34255
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";42231
" ";" ";"DOMAÈI";11029
" ";" ";"TUJI";31202
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";39554
" ";" ";"DOMAÈI";11120
" ";" ";"TUJI";28434
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";51847
" ";" ";"DOMAÈI";13376
" ";" ";"TUJI";38471
"Kranj"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";34613
" ";" ";"DOMAÈI";5578
" ";" ";"TUJI";29035
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";36484
" ";" ";"DOMAÈI";5206
" ";" ";"TUJI";31278
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";56159
" ";" ";"DOMAÈI";7459
" ";" ";"TUJI";48700
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";62272
" ";" ";"DOMAÈI";8827
" ";" ";"TUJI";53445
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";73041
" ";" ";"DOMAÈI";8918
" ";" ";"TUJI";64123
"Maribor"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";224144
" ";" ";"DOMAÈI";50265
" ";" ";"TUJI";173879
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";269474
" ";" ";"DOMAÈI";47527
" ";" ";"TUJI";221947
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";232806
" ";" ";"DOMAÈI";42110
" ";" ";"TUJI";190696
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";239446
" ";" ";"DOMAÈI";34921
" ";" ";"TUJI";204525
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";285163
" ";" ";"DOMAÈI";41744
" ";" ";"TUJI";243419
"Murska Sobota"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";29921
" ";" ";"DOMAÈI";15480
" ";" ";"TUJI";14441
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";26820
" ";" ";"DOMAÈI";12788
" ";" ";"TUJI";14032
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";22566
" ";" ";"DOMAÈI";11758
" ";" ";"TUJI";10808
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";22359
" ";" ";"DOMAÈI";12502
" ";" ";"TUJI";9857
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";24996
" ";" ";"DOMAÈI";15442
" ";" ";"TUJI";9554
"Nova Gorica"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";145196
" ";" ";"DOMAÈI";9460
" ";" ";"TUJI";135736
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";140787
" ";" ";"DOMAÈI";10581
" ";" ";"TUJI";130206
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";138976
" ";" ";"DOMAÈI";9790
" ";" ";"TUJI";129186
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";153779
" ";" ";"DOMAÈI";9779
" ";" ";"TUJI";144000
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";162366
" ";" ";"DOMAÈI";11021
" ";" ";"TUJI";151345
"Novo mesto"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";65868
" ";" ";"DOMAÈI";19616
" ";" ";"TUJI";46252
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";64093
" ";" ";"DOMAÈI";14688
" ";" ";"TUJI";49405
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";65589
" ";" ";"DOMAÈI";10144
" ";" ";"TUJI";55445
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";56581
" ";" ";"DOMAÈI";10669
" ";" ";"TUJI";45912
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";60441
" ";" ";"DOMAÈI";13631
" ";" ";"TUJI";46810
"Slovenj Gradec"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";19202
" ";" ";"DOMAÈI";6652
" ";" ";"TUJI";12550
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";22637
" ";" ";"DOMAÈI";8500
" ";" ";"TUJI";14137
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";27902
" ";" ";"DOMAÈI";11309
" ";" ";"TUJI";16593
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";28500
" ";" ";"DOMAÈI";13833
" ";" ";"TUJI";14667
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";28473
" ";" ";"DOMAÈI";13414
" ";" ";"TUJI";15059
"Velenje"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";16269
" ";" ";"DOMAÈI";3346
" ";" ";"TUJI";12923
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";17746
" ";" ";"DOMAÈI";3347
" ";" ";"TUJI";14399
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";17962
" ";" ";"DOMAÈI";4222
" ";" ";"TUJI";13740
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";18108
" ";" ";"DOMAÈI";2578
" ";" ";"TUJI";15530
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";15383
" ";" ";"DOMAÈI";2890
" ";" ";"TUJI";12493
"DRUGE OBÈINE"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";601761
" ";" ";"DOMAÈI";240267
" ";" ";"TUJI";361494
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";610864
" ";" ";"DOMAÈI";235691
" ";" ";"TUJI";375173
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";616092
" ";" ";"DOMAÈI";235384
" ";" ";"TUJI";380708
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";634361
" ";" ";"DOMAÈI";226140
" ";" ";"TUJI";408221
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";700682
" ";" ";"DOMAÈI";242437
" ";" ";"TUJI";458245
"Ajdovšèina"
" ";"2011"
