"Prihodi in prenoèitve turistov po: OBÈINE, LETO, DRŽAVE, SKUPINE"
" ";" ";"DRŽAVE - SKUPAJ";12106
" ";" ";"DOMAÈI";2148
" ";" ";"TUJI";9958
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";12183
" ";" ";"DOMAÈI";3283
" ";" ";"TUJI";8900
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";14954
" ";" ";"DOMAÈI";3649
" ";" ";"TUJI";11305
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";16254
" ";" ";"DOMAÈI";4899
" ";" ";"TUJI";11355
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";16115
" ";" ";"DOMAÈI";4329
" ";" ";"TUJI";11786
"Apaèe"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Beltinci"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Benedikt"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";1073
" ";" ";"DOMAÈI";416
" ";" ";"TUJI";657
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";1182
" ";" ";"DOMAÈI";436
" ";" ";"TUJI";746
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";977
" ";" ";"DOMAÈI";245
" ";" ";"TUJI";732
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";1049
" ";" ";"DOMAÈI";265
" ";" ";"TUJI";784
"Bistrica ob Sotli"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";221
" ";" ";"DOMAÈI";50
" ";" ";"TUJI";171
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";137
" ";" ";"DOMAÈI";5
" ";" ";"TUJI";132
"Bloke"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";871
" ";" ";"DOMAÈI";236
" ";" ";"TUJI";635
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";916
" ";" ";"DOMAÈI";85
" ";" ";"TUJI";831
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";665
" ";" ";"DOMAÈI";54
" ";" ";"TUJI";611
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";635
" ";" ";"DOMAÈI";177
" ";" ";"TUJI";458
"Borovnica"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
"Braslovèe"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Brda"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";16819
" ";" ";"DOMAÈI";4996
" ";" ";"TUJI";11823
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";17529
" ";" ";"DOMAÈI";4593
" ";" ";"TUJI";12936
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";19558
" ";" ";"DOMAÈI";4726
" ";" ";"TUJI";14832
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";26108
" ";" ";"DOMAÈI";5744
" ";" ";"TUJI";20364
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";34717
" ";" ";"DOMAÈI";9073
" ";" ";"TUJI";25644
"Brezovica"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";8938
" ";" ";"DOMAÈI";8490
" ";" ";"TUJI";448
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";9555
" ";" ";"DOMAÈI";8375
" ";" ";"TUJI";1180
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";8916
" ";" ";"DOMAÈI";8152
" ";" ";"TUJI";764
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";8232
" ";" ";"DOMAÈI";7524
" ";" ";"TUJI";708
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";6809
" ";" ";"DOMAÈI";5638
" ";" ";"TUJI";1171
"Cankova"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";1802
" ";" ";"DOMAÈI";1533
" ";" ";"TUJI";269
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";1691
" ";" ";"DOMAÈI";1534
" ";" ";"TUJI";157
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Cerknica"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";9976
" ";" ";"DOMAÈI";7857
" ";" ";"TUJI";2119
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";8659
" ";" ";"DOMAÈI";6775
" ";" ";"TUJI";1884
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";9772
" ";" ";"DOMAÈI";7383
" ";" ";"TUJI";2389
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";8036
" ";" ";"DOMAÈI";5353
" ";" ";"TUJI";2683
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";10936
" ";" ";"DOMAÈI";7349
" ";" ";"TUJI";3587
"Cerkvenjak"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Cirkulane"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";z
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Èrenšovci"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
"Èrnomelj"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";26139
" ";" ";"DOMAÈI";15442
" ";" ";"TUJI";10697
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";31866
" ";" ";"DOMAÈI";19742
" ";" ";"TUJI";12124
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";24808
" ";" ";"DOMAÈI";16616
" ";" ";"TUJI";8192
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";23707
" ";" ";"DOMAÈI";13857
" ";" ";"TUJI";9850
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";24588
" ";" ";"DOMAÈI";17315
" ";" ";"TUJI";7273
"Destrnik"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Divaèa"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";7697
" ";" ";"DOMAÈI";665
" ";" ";"TUJI";7032
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";12818
" ";" ";"DOMAÈI";971
" ";" ";"TUJI";11847
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";13571
" ";" ";"DOMAÈI";1169
" ";" ";"TUJI";12402
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";13402
" ";" ";"DOMAÈI";930
" ";" ";"TUJI";12472
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";16084
" ";" ";"DOMAÈI";1844
" ";" ";"TUJI";14240
"Dobje"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Dobrepolje"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
"Dobrova - Polhov Gradec"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Dobrovnik/Dobronak"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
"Dol pri Ljubljani"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Domžale"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";22926
" ";" ";"DOMAÈI";3453
" ";" ";"TUJI";19473
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";20655
" ";" ";"DOMAÈI";2552
" ";" ";"TUJI";18103
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";22164
" ";" ";"DOMAÈI";2800
" ";" ";"TUJI";19364
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";23609
" ";" ";"DOMAÈI";2529
" ";" ";"TUJI";21080
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";25386
" ";" ";"DOMAÈI";2030
" ";" ";"TUJI";23356
"Dornava"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
"Dravograd"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";12705
" ";" ";"DOMAÈI";9058
" ";" ";"TUJI";3647
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";11965
" ";" ";"DOMAÈI";7690
" ";" ";"TUJI";4275
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";10979
" ";" ";"DOMAÈI";6858
" ";" ";"TUJI";4121
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";10931
" ";" ";"DOMAÈI";7162
" ";" ";"TUJI";3769
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";13378
" ";" ";"DOMAÈI";7339
" ";" ";"TUJI";6039
"Duplek"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
"Gorenja vas - Poljane"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";4972
" ";" ";"DOMAÈI";1710
" ";" ";"TUJI";3262
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";5212
" ";" ";"DOMAÈI";1909
" ";" ";"TUJI";3303
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";5130
" ";" ";"DOMAÈI";2134
" ";" ";"TUJI";2996
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";5891
" ";" ";"DOMAÈI";1935
" ";" ";"TUJI";3956
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";5698
" ";" ";"DOMAÈI";1822
" ";" ";"TUJI";3876
"Gorišnica"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Gornja Radgona"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";960
" ";" ";"DOMAÈI";273
" ";" ";"TUJI";687
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";996
" ";" ";"DOMAÈI";350
" ";" ";"TUJI";646
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";1049
" ";" ";"DOMAÈI";418
" ";" ";"TUJI";631
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";1383
" ";" ";"DOMAÈI";446
" ";" ";"TUJI";937
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";1911
" ";" ";"DOMAÈI";737
" ";" ";"TUJI";1174
"Gornji Petrovci"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";80
" ";" ";"DOMAÈI";51
" ";" ";"TUJI";29
"Grad"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";240
" ";" ";"DOMAÈI";145
" ";" ";"TUJI";95
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";241
" ";" ";"DOMAÈI";141
" ";" ";"TUJI";100
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Grosuplje"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";13246
" ";" ";"DOMAÈI";1183
" ";" ";"TUJI";12063
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";12105
" ";" ";"DOMAÈI";848
" ";" ";"TUJI";11257
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";12381
" ";" ";"DOMAÈI";582
" ";" ";"TUJI";11799
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";11360
" ";" ";"DOMAÈI";751
" ";" ";"TUJI";10609
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";12447
" ";" ";"DOMAÈI";559
" ";" ";"TUJI";11888
"Hajdina"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";4810
" ";" ";"DOMAÈI";436
" ";" ";"TUJI";4374
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";5016
" ";" ";"DOMAÈI";412
" ";" ";"TUJI";4604
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";4051
" ";" ";"DOMAÈI";309
" ";" ";"TUJI";3742
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";3529
" ";" ";"DOMAÈI";313
" ";" ";"TUJI";3216
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";4778
" ";" ";"DOMAÈI";500
" ";" ";"TUJI";4278
"Hodoš/Hodos"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
"Horjul"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";-
" ";" ";"DOMAÈI";-
" ";" ";"TUJI";-
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";z
" ";" ";"DOMAÈI";z
" ";" ";"TUJI";z
"Hrastnik"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";398
" ";" ";"DOMAÈI";144
" ";" ";"TUJI";254
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";229
" ";" ";"DOMAÈI";111
" ";" ";"TUJI";118
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";333
" ";" ";"DOMAÈI";158
" ";" ";"TUJI";175
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";243
" ";" ";"DOMAÈI";135
" ";" ";"TUJI";108
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";293
" ";" ";"DOMAÈI";134
" ";" ";"TUJI";159
"Hrpelje - Kozina"
" ";"2011"
" ";" ";"DRŽAVE - SKUPAJ";14729
" ";" ";"DOMAÈI";998
" ";" ";"TUJI";13731
" ";"2012"
" ";" ";"DRŽAVE - SKUPAJ";16350
" ";" ";"DOMAÈI";1048
" ";" ";"TUJI";15302
" ";"2013"
" ";" ";"DRŽAVE - SKUPAJ";17323
" ";" ";"DOMAÈI";1660
" ";" ";"TUJI";15663
" ";"2014"
" ";" ";"DRŽAVE - SKUPAJ";19365
" ";" ";"DOMAÈI";2082
" ";" ";"TUJI";17283
" ";"2015"
" ";" ";"DRŽAVE - SKUPAJ";21077
" ";" ";"DOMAÈI";1851
" ";" ";"TUJI";19226
