"Poslovanje podjetij by SKD DEJAVNOST, MERITVE and ÈETRTLETJE"

"SKD DEJAVNOST - SKUPAJ"
" ";"13 Stopnja lastniškosti financiranja"
" ";" ";"2011Q1";0.40
" ";" ";"2011Q2";0.39
" ";" ";"2011Q3";0.39
" ";" ";"2011Q4";0.39
" ";" ";"2012Q1";0.41
" ";" ";"2012Q2";0.39
" ";" ";"2012Q3";0.40
" ";" ";"2012Q4";0.40
" ";" ";"2013Q1";0.41
" ";" ";"2013Q2";0.42
" ";" ";"2013Q3";0.42
" ";" ";"2013Q4";0.42
" ";" ";"2014Q1";0.44
" ";" ";"2014Q2";0.44
" ";" ";"2014Q3";0.44
" ";" ";"2014Q4";0.45
" ";" ";"2015Q1";0.45
" ";" ";"2015Q2";0.46
" ";" ";"2015Q3";0.47
" ";" ";"2015Q4";0.48
" ";" ";"2016Q1";0.48
" ";" ";"2016Q2";0.48
" ";" ";"2016Q3";0.49
" ";" ";"2016Q4";0.50
" ";"15 Koeficient gospodarnosti poslovanja"
" ";" ";"2011Q1";1.04
" ";" ";"2011Q2";1.05
" ";" ";"2011Q3";1.04
" ";" ";"2011Q4";1.02
" ";" ";"2012Q1";1.03
" ";" ";"2012Q2";1.04
" ";" ";"2012Q3";1.05
" ";" ";"2012Q4";1.00
" ";" ";"2013Q1";1.04
" ";" ";"2013Q2";1.04
" ";" ";"2013Q3";1.05
" ";" ";"2013Q4";1.01
" ";" ";"2014Q1";1.05
" ";" ";"2014Q2";1.06
" ";" ";"2014Q3";1.05
" ";" ";"2014Q4";1.03
" ";" ";"2015Q1";1.04
" ";" ";"2015Q2";1.04
" ";" ";"2015Q3";1.07
" ";" ";"2015Q4";1.01
" ";" ";"2016Q1";1.06
" ";" ";"2016Q2";1.06
" ";" ";"2016Q3";1.06
" ";" ";"2016Q4";1.03
" ";"17 Koeficient kapitalske pokritosti dolgoroènih sredstev"
" ";" ";"2011Q1";0.63
" ";" ";"2011Q2";0.62
" ";" ";"2011Q3";0.62
" ";" ";"2011Q4";0.61
" ";" ";"2012Q1";0.65
" ";" ";"2012Q2";0.61
" ";" ";"2012Q3";0.62
" ";" ";"2012Q4";0.62
" ";" ";"2013Q1";0.63
" ";" ";"2013Q2";0.64
" ";" ";"2013Q3";0.64
" ";" ";"2013Q4";0.64
" ";" ";"2014Q1";0.67
" ";" ";"2014Q2";0.68
" ";" ";"2014Q3";0.69
" ";" ";"2014Q4";0.70
" ";" ";"2015Q1";0.71
" ";" ";"2015Q2";0.72
" ";" ";"2015Q3";0.74
" ";" ";"2015Q4";0.75
" ";" ";"2016Q1";0.76
" ";" ";"2016Q2";0.76
" ";" ";"2016Q3";0.77
" ";" ";"2016Q4";0.80
" ";"18 Delež dolgoroènih sredstev v sredstvih"
" ";" ";"2011Q1";0.63
" ";" ";"2011Q2";0.64
" ";" ";"2011Q3";0.63
" ";" ";"2011Q4";0.64
" ";" ";"2012Q1";0.63
" ";" ";"2012Q2";0.64
" ";" ";"2012Q3";0.65
" ";" ";"2012Q4";0.65
" ";" ";"2013Q1";0.66
" ";" ";"2013Q2";0.66
" ";" ";"2013Q3";0.66
" ";" ";"2013Q4";0.66
" ";" ";"2014Q1";0.65
" ";" ";"2014Q2";0.65
" ";" ";"2014Q3";0.65
" ";" ";"2014Q4";0.65
" ";" ";"2015Q1";0.64
" ";" ";"2015Q2";0.63
" ";" ";"2015Q3";0.64
" ";" ";"2015Q4";0.63
" ";" ";"2016Q1";0.63
" ";" ";"2016Q2";0.63
" ";" ";"2016Q3";0.63
" ";" ";"2016Q4";0.63
" ";"19 Kazalnik izvozne usmerjenosti"
" ";" ";"2011Q1";0.36
" ";" ";"2011Q2";0.36
" ";" ";"2011Q3";0.34
" ";" ";"2011Q4";0.35
" ";" ";"2012Q1";0.38
" ";" ";"2012Q2";0.38
" ";" ";"2012Q3";0.38
" ";" ";"2012Q4";0.37
" ";" ";"2013Q1";0.37
" ";" ";"2013Q2";0.36
" ";" ";"2013Q3";0.37
" ";" ";"2013Q4";0.36
" ";" ";"2014Q1";0.39
" ";" ";"2014Q2";0.38
" ";" ";"2014Q3";0.39
" ";" ";"2014Q4";0.39
" ";" ";"2015Q1";0.40
" ";" ";"2015Q2";0.38
" ";" ";"2015Q3";0.41
" ";" ";"2015Q4";0.38
" ";" ";"2016Q1";0.44
" ";" ";"2016Q2";0.43
" ";" ";"2016Q3";0.42
" ";" ";"2016Q4";0.42
" ";"20 Produktivnost kapitala"
" ";" ";"2011Q1";0.11
" ";" ";"2011Q2";0.12
" ";" ";"2011Q3";0.12
" ";" ";"2011Q4";0.11
" ";" ";"2012Q1";0.11
" ";" ";"2012Q2";0.12
" ";" ";"2012Q3";0.12
" ";" ";"2012Q4";0.10
" ";" ";"2013Q1";0.10
" ";" ";"2013Q2";0.11
" ";" ";"2013Q3";0.11
" ";" ";"2013Q4";0.11
" ";" ";"2014Q1";0.11
" ";" ";"2014Q2";0.12
" ";" ";"2014Q3";0.11
" ";" ";"2014Q4";0.12
" ";" ";"2015Q1";0.10
" ";" ";"2015Q2";0.11
" ";" ";"2015Q3";0.12
" ";" ";"2015Q4";0.11
" ";" ";"2016Q1";0.11
" ";" ";"2016Q2";0.12
" ";" ";"2016Q3";0.12
" ";" ";"2016Q4";0.11
" ";"21 Kapitalska intenzivnost"
" ";" ";"2011Q1";0.14
" ";" ";"2011Q2";0.15
" ";" ";"2011Q3";0.14
" ";" ";"2011Q4";0.14
" ";" ";"2012Q1";0.14
" ";" ";"2012Q2";0.14
" ";" ";"2012Q3";0.14
" ";" ";"2012Q4";0.14
" ";" ";"2013Q1";0.14
" ";" ";"2013Q2";0.14
" ";" ";"2013Q3";0.14
" ";" ";"2013Q4";0.13
" ";" ";"2014Q1";0.15
" ";" ";"2014Q2";0.14
" ";" ";"2014Q3";0.14
" ";" ";"2014Q4";0.14
" ";" ";"2015Q1";0.14
" ";" ";"2015Q2";0.14
" ";" ";"2015Q3";0.14
" ";" ";"2015Q4";0.14
" ";" ";"2016Q1";0.15
" ";" ";"2016Q2";0.15
" ";" ";"2016Q3";0.14
" ";" ";"2016Q4";0.14
" ";"22 Dobièek na sredstva"
" ";" ";"2011Q1";0.01
" ";" ";"2011Q2";0.01
" ";" ";"2011Q3";0.01
" ";" ";"2011Q4";0.01
" ";" ";"2012Q1";0.01
" ";" ";"2012Q2";0.01
" ";" ";"2012Q3";0.01
" ";" ";"2012Q4";0.01
" ";" ";"2013Q1";0.01
" ";" ";"2013Q2";0.01
" ";" ";"2013Q3";0.01M
" ";" ";"2013Q4";0.01
" ";" ";"2014Q1";0.01
" ";" ";"2014Q2";0.01
" ";" ";"2014Q3";0.01
" ";" ";"2014Q4";0.01
" ";" ";"2015Q1";0.01
" ";" ";"2015Q2";0.01
" ";" ";"2015Q3";0.02
" ";" ";"2015Q4";0.01
" ";" ";"2016Q1";0.01
" ";" ";"2016Q2";0.01
" ";" ";"2016Q3";0.01
" ";" ";"2016Q4";0.01
"A Kmetijstvo in lov, gozdarstvo, ribištvo"
" ";"13 Stopnja lastniškosti financiranja"
" ";" ";"2011Q1";0.45
" ";" ";"2011Q2";0.46
" ";" ";"2011Q3";0.45
" ";" ";"2011Q4";0.43
" ";" ";"2012Q1";0.45
" ";" ";"2012Q2";0.45
" ";" ";"2012Q3";0.45
" ";" ";"2012Q4";0.47
" ";" ";"2013Q1";0.43
" ";" ";"2013Q2";0.43
" ";" ";"2013Q3";0.43
" ";" ";"2013Q4";0.42
" ";" ";"2014Q1";0.46
" ";" ";"2014Q2";0.47
" ";" ";"2014Q3";0.45
" ";" ";"2014Q4";0.46
" ";" ";"2015Q1";0.42M
" ";" ";"2015Q2";0.43M
" ";" ";"2015Q3";0.44M
" ";" ";"2015Q4";0.41M
" ";" ";"2016Q1";0.37M
" ";" ";"2016Q2";0.37M
" ";" ";"2016Q3";0.37M
" ";" ";"2016Q4";0.41M
" ";"15 Koeficient gospodarnosti poslovanja"
" ";" ";"2011Q1";1.02
" ";" ";"2011Q2";1.02
" ";" ";"2011Q3";1.00
" ";" ";"2011Q4";1.03
" ";" ";"2012Q1";1.01
" ";" ";"2012Q2";1.03
" ";" ";"2012Q3";1.06
" ";" ";"2012Q4";1.03
" ";" ";"2013Q1";0.94
" ";" ";"2013Q2";1.06
" ";" ";"2013Q3";1.00
" ";" ";"2013Q4";1.01
" ";" ";"2014Q1";1.03
" ";" ";"2014Q2";1.01
" ";" ";"2014Q3";0.99
" ";" ";"2014Q4";1.01
" ";" ";"2015Q1";1.01
" ";" ";"2015Q2";1.13
" ";" ";"2015Q3";1.00
" ";" ";"2015Q4";1.03
" ";" ";"2016Q1";1.08
" ";" ";"2016Q2";1.08
" ";" ";"2016Q3";1.13M
" ";" ";"2016Q4";1.13
" ";"17 Koeficient kapitalske pokritosti dolgoroènih sredstev"
" ";" ";"2011Q1";0.72
" ";" ";"2011Q2";0.72
" ";" ";"2011Q3";0.71
" ";" ";"2011Q4";0.70
" ";" ";"2012Q1";0.72
" ";" ";"2012Q2";0.70
" ";" ";"2012Q3";0.71
" ";" ";"2012Q4";0.74
" ";" ";"2013Q1";0.64M
" ";" ";"2013Q2";0.64M
" ";" ";"2013Q3";0.64M
" ";" ";"2013Q4";0.63M
" ";" ";"2014Q1";0.74
" ";" ";"2014Q2";0.75
" ";" ";"2014Q3";0.72
" ";" ";"2014Q4";0.74
" ";" ";"2015Q1";0.66M
" ";" ";"2015Q2";0.70M
" ";" ";"2015Q3";0.72M
" ";" ";"2015Q4";0.68M
" ";" ";"2016Q1";0.62M
" ";" ";"2016Q2";0.63M
" ";" ";"2016Q3";0.62M
" ";" ";"2016Q4";0.67M
" ";"18 Delež dolgoroènih sredstev v sredstvih"
" ";" ";"2011Q1";0.63
" ";" ";"2011Q2";0.63
" ";" ";"2011Q3";0.63
" ";" ";"2011Q4";0.62
" ";" ";"2012Q1";0.63
" ";" ";"2012Q2";0.64
" ";" ";"2012Q3";0.64
" ";" ";"2012Q4";0.63
" ";" ";"2013Q1";0.67
" ";" ";"2013Q2";0.67
" ";" ";"2013Q3";0.67
" ";" ";"2013Q4";0.67
" ";" ";"2014Q1";0.62
" ";" ";"2014Q2";0.62
" ";" ";"2014Q3";0.62
" ";" ";"2014Q4";0.62
" ";" ";"2015Q1";0.64
" ";" ";"2015Q2";0.62
" ";" ";"2015Q3";0.62
" ";" ";"2015Q4";0.61
" ";" ";"2016Q1";0.60
" ";" ";"2016Q2";0.59
" ";" ";"2016Q3";0.60
" ";" ";"2016Q4";0.61
" ";"19 Kazalnik izvozne usmerjenosti"
" ";" ";"2011Q1";0.21
" ";" ";"2011Q2";0.24
" ";" ";"2011Q3";0.23
" ";" ";"2011Q4";0.25
" ";" ";"2012Q1";0.18M
" ";" ";"2012Q2";0.16M
" ";" ";"2012Q3";0.14M
" ";" ";"2012Q4";0.18
" ";" ";"2013Q1";0.18
" ";" ";"2013Q2";0.16
" ";" ";"2013Q3";0.20
" ";" ";"2013Q4";0.25
" ";" ";"2014Q1";0.35M
" ";" ";"2014Q2";0.31M
" ";" ";"2014Q3";0.32M
" ";" ";"2014Q4";0.29M
" ";" ";"2015Q1";0.31M
" ";" ";"2015Q2";0.29M
" ";" ";"2015Q3";0.29M
" ";" ";"2015Q4";0.31M
" ";" ";"2016Q1";0.33
" ";" ";"2016Q2";0.32
" ";" ";"2016Q3";0.33M
" ";" ";"2016Q4";0.29M
" ";"20 Produktivnost kapitala"
" ";" ";"2011Q1";0.10
" ";" ";"2011Q2";0.11
" ";" ";"2011Q3";0.09
" ";" ";"2011Q4";0.11
" ";" ";"2012Q1";0.08M
" ";" ";"2012Q2";0.11M
" ";" ";"2012Q3";0.10M
" ";" ";"2012Q4";0.10
" ";" ";"2013Q1";0.07M
" ";" ";"2013Q2";0.12
" ";" ";"2013Q3";0.10M
" ";" ";"2013Q4";0.12
" ";" ";"2014Q1";0.10M
" ";" ";"2014Q2";0.11M
" ";" ";"2014Q3";0.09M
" ";" ";"2014Q4";0.11M
" ";" ";"2015Q1";0.10M
" ";" ";"2015Q2";0.17M
" ";" ";"2015Q3";0.10M
" ";" ";"2015Q4";0.13M
" ";" ";"2016Q1";0.16M
" ";" ";"2016Q2";0.18M
" ";" ";"2016Q3";N
" ";" ";"2016Q4";0.20M
" ";"21 Kapitalska intenzivnost"
" ";" ";"2011Q1";0.20
" ";" ";"2011Q2";0.18
" ";" ";"2011Q3";0.19
" ";" ";"2011Q4";0.17
" ";" ";"2012Q1";0.23
" ";" ";"2012Q2";0.20
" ";" ";"2012Q3";0.21
" ";" ";"2012Q4";0.18
" ";" ";"2013Q1";0.22
" ";" ";"2013Q2";0.20
" ";" ";"2013Q3";0.19
" ";" ";"2013Q4";0.19
" ";" ";"2014Q1";0.17M
" ";" ";"2014Q2";0.15M
" ";" ";"2014Q3";0.16M
" ";" ";"2014Q4";0.15M
" ";" ";"2015Q1";0.17M
" ";" ";"2015Q2";0.15
" ";" ";"2015Q3";0.16M
" ";" ";"2015Q4";0.15
" ";" ";"2016Q1";0.19
" ";" ";"2016Q2";0.19
" ";" ";"2016Q3";0.18
" ";" ";"2016Q4";0.17
" ";"22 Dobièek na sredstva"
" ";" ";"2011Q1";0.01
" ";" ";"2011Q2";0.01
" ";" ";"2011Q3";0.05
" ";" ";"2011Q4";0.02M
" ";" ";"2012Q1";0.01M
" ";" ";"2012Q2";0.01M
" ";" ";"2012Q3";0.01
" ";" ";"2012Q4";0.02M
" ";" ";"2013Q1";0.00M
" ";" ";"2013Q2";0.02M
" ";" ";"2013Q3";0.01M
" ";" ";"2013Q4";0.02M
" ";" ";"2014Q1";0.02M
" ";" ";"2014Q2";N
" ";" ";"2014Q3";0.02M
" ";" ";"2014Q4";0.02M
" ";" ";"2015Q1";0.01M
" ";" ";"2015Q2";N
" ";" ";"2015Q3";0.01M
" ";" ";"2015Q4";0.02M
" ";" ";"2016Q1";0.02M
" ";" ";"2016Q2";0.01M
" ";" ";"2016Q3";N
" ";" ";"2016Q4";0.04M
"B Rudarstvo"
" ";"13 Stopnja lastniškosti financiranja"
" ";" ";"2011Q1";0.51
" ";" ";"2011Q2";0.51
" ";" ";"2011Q3";0.52
" ";" ";"2011Q4";0.54
" ";" ";"2012Q1";0.50
" ";" ";"2012Q2";0.48
" ";" ";"2012Q3";0.48
" ";" ";"2012Q4";0.50
" ";" ";"2013Q1";0.46
" ";" ";"2013Q2";0.45
" ";" ";"2013Q3";0.45
" ";" ";"2013Q4";0.46
" ";" ";"2014Q1";0.43
" ";" ";"2014Q2";0.44
" ";" ";"2014Q3";0.44
" ";" ";"2014Q4";0.40
" ";" ";"2015Q1";0.39
" ";" ";"2015Q2";0.39
" ";" ";"2015Q3";0.54
" ";" ";"2015Q4";0.44
" ";" ";"2016Q1";0.42
" ";" ";"2016Q2";0.42
" ";" ";"2016Q3";0.44
" ";" ";"2016Q4";0.43
" ";"15 Koeficient gospodarnosti poslovanja"
" ";" ";"2011Q1";0.93
" ";" ";"2011Q2";1.01
" ";" ";"2011Q3";1.03
" ";" ";"2011Q4";1.08
" ";" ";"2012Q1";0.81
" ";" ";"2012Q2";0.92
" ";" ";"2012Q3";1.06
" ";" ";"2012Q4";1.13
" ";" ";"2013Q1";0.91
" ";" ";"2013Q2";0.91
" ";" ";"2013Q3";0.95
" ";" ";"2013Q4";1.11
" ";" ";"2014Q1";1.01
" ";" ";"2014Q2";1.15
" ";" ";"2014Q3";0.94
" ";" ";"2014Q4";0.80
" ";" ";"2015Q1";0.91
" ";" ";"2015Q2";1.03
" ";" ";"2015Q3";0.99
" ";" ";"2015Q4";0.57
" ";" ";"2016Q1";1.03
" ";" ";"2016Q2";1.06
" ";" ";"2016Q3";1.10
" ";" ";"2016Q4";1.02
" ";"17 Koeficient kapitalske pokritosti dolgoroènih sredstev"
" ";" ";"2011Q1";0.68
" ";" ";"2011Q2";0.66
" ";" ";"2011Q3";0.67
" ";" ";"2011Q4";0.69
" ";" ";"2012Q1";0.62
" ";" ";"2012Q2";0.61
" ";" ";"2012Q3";0.62
" ";" ";"2012Q4";0.64
" ";" ";"2013Q1";0.60
" ";" ";"2013Q2";0.58
" ";" ";"2013Q3";0.56
" ";" ";"2013Q4";0.58
" ";" ";"2014Q1";0.57
" ";" ";"2014Q2";0.60
" ";" ";"2014Q3";0.59
" ";" ";"2014Q4";0.55
" ";" ";"2015Q1";0.51
" ";" ";"2015Q2";0.51
" ";" ";"2015Q3";0.71
" ";" ";"2015Q4";0.62
" ";" ";"2016Q1";0.62
" ";" ";"2016Q2";0.61
" ";" ";"2016Q3";0.65
" ";" ";"2016Q4";0.60
" ";"18 Delež dolgoroènih sredstev v sredstvih"
" ";" ";"2011Q1";0.76
" ";" ";"2011Q2";0.77
" ";" ";"2011Q3";0.78
" ";" ";"2011Q4";0.78
" ";" ";"2012Q1";0.80
" ";" ";"2012Q2";0.79
" ";" ";"2012Q3";0.77
" ";" ";"2012Q4";0.78
" ";" ";"2013Q1";0.76
" ";" ";"2013Q2";0.78
" ";" ";"2013Q3";0.79
" ";" ";"2013Q4";0.79
" ";" ";"2014Q1";0.75
" ";" ";"2014Q2";0.73
" ";" ";"2014Q3";0.75
" ";" ";"2014Q4";0.73
" ";" ";"2015Q1";0.76
" ";" ";"2015Q2";0.77
" ";" ";"2015Q3";0.76
" ";" ";"2015Q4";0.71
" ";" ";"2016Q1";0.68
" ";" ";"2016Q2";0.68
" ";" ";"2016Q3";0.68
" ";" ";"2016Q4";0.72
" ";"19 Kazalnik izvozne usmerjenosti"
" ";" ";"2011Q1";0.18
" ";" ";"2011Q2";0.17
" ";" ";"2011Q3";0.16
" ";" ";"2011Q4";0.16
" ";" ";"2012Q1";0.16
" ";" ";"2012Q2";0.18
" ";" ";"2012Q3";0.17
" ";" ";"2012Q4";0.16
" ";" ";"2013Q1";0.25
" ";" ";"2013Q2";0.28
" ";" ";"2013Q3";0.27
" ";" ";"2013Q4";0.24
" ";" ";"2014Q1";0.29
" ";" ";"2014Q2";0.26
" ";" ";"2014Q3";0.27
" ";" ";"2014Q4";0.27
" ";" ";"2015Q1";0.29
" ";" ";"2015Q2";0.30
" ";" ";"2015Q3";0.27
" ";" ";"2015Q4";0.26
" ";" ";"2016Q1";0.30
" ";" ";"2016Q2";0.29
" ";" ";"2016Q3";0.26
" ";" ";"2016Q4";0.22
" ";"20 Produktivnost kapitala"
" ";" ";"2011Q1";0.10
" ";" ";"2011Q2";0.13
" ";" ";"2011Q3";0.13
" ";" ";"2011Q4";0.15
" ";" ";"2012Q1";0.07
" ";" ";"2012Q2";0.12
" ";" ";"2012Q3";0.15
" ";" ";"2012Q4";0.17
" ";" ";"2013Q1";0.11
" ";" ";"2013Q2";0.11
" ";" ";"2013Q3";0.12
" ";" ";"2013Q4";0.19
" ";" ";"2014Q1";0.17
" ";" ";"2014Q2";0.22
" ";" ";"2014Q3";0.13
" ";" ";"2014Q4";0.11
" ";" ";"2015Q1";0.14
" ";" ";"2015Q2";0.20
" ";" ";"2015Q3";0.12
" ";" ";"2015Q4";0.19
" ";" ";"2016Q1";0.18
" ";" ";"2016Q2";0.19
" ";" ";"2016Q3";0.20
" ";" ";"2016Q4";0.18
" ";"21 Kapitalska intenzivnost"
" ";" ";"2011Q1";0.33
" ";" ";"2011Q2";0.32
" ";" ";"2011Q3";0.33
" ";" ";"2011Q4";0.35
" ";" ";"2012Q1";0.34
" ";" ";"2012Q2";0.35
" ";" ";"2012Q3";0.32
" ";" ";"2012Q4";0.31
" ";" ";"2013Q1";0.32
" ";" ";"2013Q2";0.32
" ";" ";"2013Q3";0.30
" ";" ";"2013Q4";0.30
" ";" ";"2014Q1";0.34
" ";" ";"2014Q2";0.33
" ";" ";"2014Q3";0.31
" ";" ";"2014Q4";0.29
" ";" ";"2015Q1";0.31
" ";" ";"2015Q2";0.31
" ";" ";"2015Q3";0.30
" ";" ";"2015Q4";0.16
" ";" ";"2016Q1";0.31
" ";" ";"2016Q2";0.30
" ";" ";"2016Q3";0.30
" ";" ";"2016Q4";0.28
" ";"22 Dobièek na sredstva"
" ";" ";"2011Q1";0.00M
" ";" ";"2011Q2";0.02
" ";" ";"2011Q3";0.01
" ";" ";"2011Q4";0.02
" ";" ";"2012Q1";N
" ";" ";"2012Q2";0.03
" ";" ";"2012Q3";0.02
" ";" ";"2012Q4";0.01
" ";" ";"2013Q1";N
" ";" ";"2013Q2";0.01
" ";" ";"2013Q3";0.01
" ";" ";"2013Q4";0.03
" ";" ";"2014Q1";0.01
" ";" ";"2014Q2";0.02
" ";" ";"2014Q3";0.00M
" ";" ";"2014Q4";0.01
" ";" ";"2015Q1";0.00
" ";" ";"2015Q2";0.03
" ";" ";"2015Q3";0.00M
" ";" ";"2015Q4";0.00M
" ";" ";"2016Q1";0.01M
" ";" ";"2016Q2";0.01M
" ";" ";"2016Q3";0.01
" ";" ";"2016Q4";0.00M
"C Predelovalne dejavnosti"
" ";"13 Stopnja lastniškosti financiranja"
" ";" ";"2011Q1";0.44
" ";" ";"2011Q2";0.44
" ";" ";"2011Q3";0.44
" ";" ";"2011Q4";0.44
" ";" ";"2012Q1";0.44
" ";" ";"2012Q2";0.44
" ";" ";"2012Q3";0.44
" ";" ";"2012Q4";0.45
" ";" ";"2013Q1";0.45
" ";" ";"2013Q2";0.45
" ";" ";"2013Q3";0.45
" ";" ";"2013Q4";0.46
" ";" ";"2014Q1";0.45
" ";" ";"2014Q2";0.45
" ";" ";"2014Q3";0.46
" ";" ";"2014Q4";0.47
" ";" ";"2015Q1";0.48
" ";" ";"2015Q2";0.49
" ";" ";"2015Q3";0.50
" ";" ";"2015Q4";0.52
" ";" ";"2016Q1";0.51
" ";" ";"2016Q2";0.52
" ";" ";"2016Q3";0.52
" ";" ";"2016Q4";0.53
" ";"15 Koeficient gospodarnosti poslovanja"
" ";" ";"2011Q1";1.05
" ";" ";"2011Q2";1.06
" ";" ";"2011Q3";1.04
" ";" ";"2011Q4";1.02
" ";" ";"2012Q1";1.04
" ";" ";"2012Q2";1.05
" ";" ";"2012Q3";1.04
" ";" ";"2012Q4";1.02
" ";" ";"2013Q1";1.06
" ";" ";"2013Q2";1.04
" ";" ";"2013Q3";1.07
" ";" ";"2013Q4";1.02
" ";" ";"2014Q1";1.06
" ";" ";"2014Q2";1.06
" ";" ";"2014Q3";1.07
" ";" ";"2014Q4";1.06
" ";" ";"2015Q1";1.04
" ";" ";"2015Q2";1.03
" ";" ";"2015Q3";1.13
" ";" ";"2015Q4";1.03
" ";" ";"2016Q1";1.07
" ";" ";"2016Q2";1.08
" ";" ";"2016Q3";1.07
" ";" ";"2016Q4";1.04
" ";"17 Koeficient kapitalske pokritosti dolgoroènih sredstev"
" ";" ";"2011Q1";0.83
" ";" ";"2011Q2";0.84
" ";" ";"2011Q3";0.84
" ";" ";"2011Q4";0.81
" ";" ";"2012Q1";0.82
" ";" ";"2012Q2";0.82
" ";" ";"2012Q3";0.81
" ";" ";"2012Q4";0.81
" ";" ";"2013Q1";0.84
" ";" ";"2013Q2";0.85
" ";" ";"2013Q3";0.83
" ";" ";"2013Q4";0.83
" ";" ";"2014Q1";0.84
" ";" ";"2014Q2";0.85
" ";" ";"2014Q3";0.85
" ";" ";"2014Q4";0.86
" ";" ";"2015Q1";0.90
" ";" ";"2015Q2";0.94
" ";" ";"2015Q3";0.95
" ";" ";"2015Q4";0.95
" ";" ";"2016Q1";0.97
" ";" ";"2016Q2";0.99
" ";" ";"2016Q3";1.00
" ";" ";"2016Q4";0.99
" ";"18 Delež dolgoroènih sredstev v sredstvih"
" ";" ";"2011Q1";0.53
" ";" ";"2011Q2";0.52
" ";" ";"2011Q3";0.53
" ";" ";"2011Q4";0.54
" ";" ";"2012Q1";0.54
" ";" ";"2012Q2";0.53
" ";" ";"2012Q3";0.54
" ";" ";"2012Q4";0.55
" ";" ";"2013Q1";0.54
" ";" ";"2013Q2";0.54
" ";" ";"2013Q3";0.54
" ";" ";"2013Q4";0.55
" ";" ";"2014Q1";0.54
" ";" ";"2014Q2";0.53
" ";" ";"2014Q3";0.54
" ";" ";"2014Q4";0.55
" ";" ";"2015Q1";0.53
" ";" ";"2015Q2";0.52
" ";" ";"2015Q3";0.53
" ";" ";"2015Q4";0.54
